FECHA,VENTAS_PRE,IVA,VENTAS_POST,TOTAL VENTAS DÍA,PELUQUERÍA
02/05/2025,408043.0,30543.0,438586.0,970043.0,562000.0
03/05/2025,211261.0,23860.0,235121.0,946261.0,735000.0
05/05/2025,205357.0,20516.0,225873.0,490357.0,285000.0
06/05/2025,101557.0,6843.0,108400.0,861557.0,760000.0
07/05/2025,68076.0,5522.0,73598.0,668076.0,600000.0
08/05/2025,199217.0,17478.0,216695.0,739217.0,540000.0
09/05/2025,231092.0,43907.0,274999.0,626092.0,395000.0
10/05/2025,334161.0,40110.0,374271.0,949161.0,615000.0
12/05/2025,125559.0,17190.0,142749.0,785559.0,660000.0
13/05/2025,370337.0,57351.0,427688.0,890337.0,520000.0
14/05/2025,125377.0,20421.0,145798.0,790377.0,665000.0
15/05/2025,98628.0,17273.0,115901.0,623628.0,525000.0
16/05/2025,230191.0,20513.0,250704.0,705191.0,475000.0
17/05/2025,145546.0,11675.0,157221.0,718546.0,573000.0
19/05/2025,48567.0,2428.0,50995.0,643567.0,595000.0
20/05/2025,98952.0,4948.0,103900.0,488952.0,390000.0
21/05/2025,144520.0,7979.0,152499.0,554520.0,410000.0
22/05/2025,81662.0,4436.0,86098.0,536662.0,455000.0
23/05/2025,115285.0,9535.0,124820.0,785285.0,670000.0
24/05/2025,264963.0,29597.0,294560.0,1159963.0,895000.0
26/05/2025,48475.0,2424.0,50899.0,723475.0,675000.0
27/05/2025,160879.0,26021.0,186900.0,528879.0,368000.0
28/05/2025,74729.0,12799.0,87528.0,504729.0,430000.0
29/05/2025,281036.0,7432.0,288468.0,1039036.0,758000.0
30/05/2025,247386.0,15311.0,262697.0,720386.0,473000.0
