FECHA,VENTAS_PRE,IVA,VENTAS_POST,TOTAL VENTAS DÍA,PELUQUERÍA
01/02/2024,99887.0,4995.0,104882.0,528887.0,429000.0
02/02/2024,1077884.0,127644.0,1205528.0,1515884.0,438000.0
03/02/2024,469022.0,70833.0,539855.0,1016022.0,547000.0
05/02/2024,126439.0,21933.0,148372.0,498439.0,372000.0
06/02/2024,134266.0,6713.0,140979.0,537266.0,403000.0
07/02/2024,326350.0,16500.0,342850.0,822350.0,496000.0
08/02/2024,130666.0,6534.0,137200.0,525666.0,395000.0
09/02/2024,303598.0,40920.0,344518.0,973598.0,670000.0
10/02/2024,365272.0,28783.0,394055.0,1091272.0,726000.0
12/02/2024,19048.0,952.0,20000.0,367048.0,348000.0
13/02/2024,193576.0,23714.0,217290.0,636576.0,443000.0
14/02/2024,128412.0,24398.0,152810.0,582412.0,454000.0
15/02/2024,490531.0,16568.0,507099.0,928531.0,438000.0
16/02/2024,0.0,0.0,0.0,613000.0,613000.0
17/02/2024,327802.0,54055.0,381857.0,945802.0,618000.0
19/02/2024,162054.0,14574.0,176628.0,372054.0,210000.0
20/02/2024,49686.0,5414.0,55100.0,608686.0,559000.0
21/02/2024,70761.0,3539.0,74300.0,352761.0,282000.0
22/02/2024,140801.0,23711.0,164512.0,483801.0,343000.0
23/02/2024,429740.0,69126.0,498866.0,1146740.0,717000.0
24/02/2024,48162.0,-887.0,47275.0,582162.0,534000.0
26/02/2024,446583.0,63494.0,510077.0,872583.0,426000.0
27/02/2024,116372.0,2819.0,119191.0,672372.0,556000.0
28/02/2024,15659.0,2445.0,18104.0,653659.0,638000.0
29/02/2024,262798.0,11897.0,274695.0,811798.0,549000.0
